revs,Preprocessed_Text,Sentiment_Scores
Katie with purple hair was very helpful today and helped us a lot thanks,"['katie', 'with', 'purple', 'hair', 'was', 'very', 'helpful', 'today', 'and', 'helped', 'us', 'a', 'lot', 'thanks']","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7178}"
Both sales agents provided a fantastic service!,"['both', 'sales', 'agents', 'provided', 'a', 'fantastic', 'service', '!']","{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.5983}"
Very helpful and avoided a formal complaint to head office through his assistance,"['very', 'helpful', 'and', 'avoided', 'a', 'formal', 'complaint', 'to', 'head', 'office', 'through', 'his', 'assistance']","{'neg': 0.287, 'neu': 0.531, 'pos': 0.182, 'compound': -0.1952}"
"Shaun was very helpful and was able to reduce my monthly bill. He was very friendly, professional and polite","['shaun', 'was', 'very', 'helpful', 'and', 'was', 'able', 'to', 'reduce', 'my', 'monthly', 'bill', '.', 'he', 'was', 'very', 'friendly', ',', 'professional', 'and', 'polite']","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.764}"
What great customer service would definitely recommend this shop wonderful team,"['what', 'great', 'customer', 'service', 'would', 'definitely', 'recommend', 'this', 'shop', 'wonderful', 'team']","{'neg': 0.0, 'neu': 0.35, 'pos': 0.65, 'compound': 0.9186}"
Mark was really helpful today in the plymouth store. Helped us get what we wanted and rectify a few issues with Vodafone. Brilliant customer service and really helpful,"['mark', 'was', 'really', 'helpful', 'today', 'in', 'the', 'plymouth', 'store', '.', 'helped', 'us', 'get', 'what', 'we', 'wanted', 'and', 'rectify', 'a', 'few', 'issues', 'with', 'vodafone', '.', 'brilliant', 'customer', 'service', 'and', 'really', 'helpful']","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.8746}"
"Excellent service from pamir and the team  , I went to them to ask about any new cheap plans because i am upgrading mine soon , pamir explain to me and give me   various option and good auggestions . he  were so helpful and dealt with my request with  a friendly manner.","['excellent', 'service', 'from', 'pamir', 'and', 'the', 'team', ',', 'i', 'went', 'to', 'them', 'to', 'ask', 'about', 'any', 'new', 'cheap', 'plans', 'because', 'i', 'am', 'upgrading', 'mine', 'soon', ',', 'pamir', 'explain', 'to', 'me', 'and', 'give', 'me', 'various', 'option', 'and', 'good', 'auggestions', '.', 'he', 'were', 'so', 'helpful', 'and', 'dealt', 'with', 'my', 'request', 'with', 'a', 'friendly', 'manner', '.']","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.9248}"
Cant speak highly enough of lila went above and beyond for me,"['cant', 'speak', 'highly', 'enough', 'of', 'lila', 'went', 'above', 'and', 'beyond', 'for', 'me']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Great customer service here at Craigavon branch. Had considered leaving Vodafone but my faith in the customer service has been restored. All the staff were wonderful.,"['great', 'customer', 'service', 'here', 'at', 'craigavon', 'branch', '.', 'had', 'considered', 'leaving', 'vodafone', 'but', 'my', 'faith', 'in', 'the', 'customer', 'service', 'has', 'been', 'restored', '.', 'all', 'the', 'staff', 'were', 'wonderful', '.']","{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.9371}"
Thanks to Michael for all his help today setting up my UK sim. He was incredibly patient when I was about to give up and go home. I’m don’t know what I would have done without his assistance,"['thanks', 'to', 'michael', 'for', 'all', 'his', 'help', 'today', 'setting', 'up', 'my', 'uk', 'sim', '.', 'he', 'was', 'incredibly', 'patient', 'when', 'i', 'was', 'about', 'to', 'give', 'up', 'and', 'go', 'home', '.', 'i', '’', 'm', 'don', '’', 't', 'know', 'what', 'i', 'would', 'have', 'done', 'without', 'his', 'assistance']","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.6808}"
Jon has been fantastic today tha k you,"['jon', 'has', 'been', 'fantastic', 'today', 'tha', 'k', 'you']","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}"
Bruno was great in finding me the deal that was right for me. Really pleased with the amount of money I will be saving. Thank you!,"['bruno', 'was', 'great', 'in', 'finding', 'me', 'the', 'deal', 'that', 'was', 'right', 'for', 'me', '.', 'really', 'pleased', 'with', 'the', 'amount', 'of', 'money', 'i', 'will', 'be', 'saving', '.', 'thank', 'you', '!']","{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.8775}"
"Amazing service by Edele, super efficient and super friendly. I will definitely return.","['amazing', 'service', 'by', 'edele', ',', 'super', 'efficient', 'and', 'super', 'friendly', '.', 'i', 'will', 'definitely', 'return', '.']","{'neg': 0.0, 'neu': 0.228, 'pos': 0.772, 'compound': 0.9652}"
It was a very good and the man was just great helpful  and fast at meeting my needs,"['it', 'was', 'a', 'very', 'good', 'and', 'the', 'man', 'was', 'just', 'great', 'helpful', 'and', 'fast', 'at', 'meeting', 'my', 'needs']","{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.8777}"
"Chris was very good, made it easy to understand","['chris', 'was', 'very', 'good', ',', 'made', 'it', 'easy', 'to', 'understand']","{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.7264}"
Great customer service from Simon. Very helpful.,"['great', 'customer', 'service', 'from', 'simon', '.', 'very', 'helpful', '.']","{'neg': 0.0, 'neu': 0.41, 'pos': 0.59, 'compound': 0.8016}"
Luca has been AMAZING and has helped me so much. He is great!!,"['luca', 'has', 'been', 'amazing', 'and', 'has', 'helped', 'me', 'so', 'much', '.', 'he', 'is', 'great', '!', '!']","{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.8585}"
"William , Hemel Hempstead store Help to mee very well and met all my requirements.","['william', ',', 'hemel', 'hempstead', 'store', 'help', 'to', 'mee', 'very', 'well', 'and', 'met', 'all', 'my', 'requirements', '.']","{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.624}"
Very helpfull and polite and knowable thank you,"['very', 'helpfull', 'and', 'polite', 'and', 'knowable', 'thank', 'you']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
"Aayushi has been so helpful, clear to explain any changes and quick to complete the changes wanted thank you","['aayushi', 'has', 'been', 'so', 'helpful', ',', 'clear', 'to', 'explain', 'any', 'changes', 'and', 'quick', 'to', 'complete', 'the', 'changes', 'wanted', 'thank', 'you']","{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.8399}"
A very professional lady served me called Alexy she had amazing service. She found me a great deal. Thank you.,"['a', 'very', 'professional', 'lady', 'served', 'me', 'called', 'alexy', 'she', 'had', 'amazing', 'service', '.', 'she', 'found', 'me', 'a', 'great', 'deal', '.', 'thank', 'you', '.']","{'neg': 0.0, 'neu': 0.591, 'pos': 0.409, 'compound': 0.886}"
"I was a little anxious about how this contract review would go.I need not have had any worries:Dan Morrissey was polite, easy to understand, professional and the whole experience could not have been more satisfactory.Thank you Dan!","['i', 'was', 'a', 'little', 'anxious', 'about', 'how', 'this', 'contract', 'review', 'would', 'go.i', 'need', 'not', 'have', 'had', 'any', 'worries', ':', 'dan', 'morrissey', 'was', 'polite', ',', 'easy', 'to', 'understand', ',', 'professional', 'and', 'the', 'whole', 'experience', 'could', 'not', 'have', 'been', 'more', 'satisfactory.thank', 'you', 'dan', '!']","{'neg': 0.118, 'neu': 0.811, 'pos': 0.071, 'compound': -0.2261}"
Jamal was extremely helpful and informative.,"['jamal', 'was', 'extremely', 'helpful', 'and', 'informative', '.']","{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.4754}"
Staff are always very helpful and knowledgeable. Have always received good customer service.,"['staff', 'are', 'always', 'very', 'helpful', 'and', 'knowledgeable', '.', 'have', 'always', 'received', 'good', 'customer', 'service', '.']","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7178}"
My current Vodafone contract finishes this month. I’ve just come to the Vodafone shop at Meadowhall for advice hoping to carry on with this phone but wondering if I would be better with a new one. I was expertly advised by Abi who explained the different options and as this phone is working perfectly I decided to keep it. She explained that I could review this decision in 3 months if I wanted. I was very pleased with the new contract which gives me 6GB a month for £18. I had previously been paying £47.Thanks so much to Abi for her efficiency and advice in helping me today.,"['my', 'current', 'vodafone', 'contract', 'finishes', 'this', 'month', '.', 'i', '’', 've', 'just', 'come', 'to', 'the', 'vodafone', 'shop', 'at', 'meadowhall', 'for', 'advice', 'hoping', 'to', 'carry', 'on', 'with', 'this', 'phone', 'but', 'wondering', 'if', 'i', 'would', 'be', 'better', 'with', 'a', 'new', 'one', '.', 'i', 'was', 'expertly', 'advised', 'by', 'abi', 'who', 'explained', 'the', 'different', 'options', 'and', 'as', 'this', 'phone', 'is', 'working', 'perfectly', 'i', 'decided', 'to', 'keep', 'it', '.', 'she', 'explained', 'that', 'i', 'could', 'review', 'this', 'decision', 'in', '3', 'months', 'if', 'i', 'wanted', '.', 'i', 'was', 'very', 'pleased', 'with', 'the', 'new', 'contract', 'which', 'gives', 'me', '6gb', 'a', 'month', 'for', '£18', '.', 'i', 'had', 'previously', 'been', 'paying', '£47.thanks', 'so', 'much', 'to', 'abi', 'for', 'her', 'efficiency', 'and', 'advice', 'in', 'helping', 'me', 'today', '.']","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.9716}"
Kingdroad Vodafone Store.  My visit wad geser and Quick.  VOXI renewal. Beauty Made it so easy.  Thank you,"['kingdroad', 'vodafone', 'store', '.', 'my', 'visit', 'wad', 'geser', 'and', 'quick', '.', 'voxi', 'renewal', '.', 'beauty', 'made', 'it', 'so', 'easy', '.', 'thank', 'you']","{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.8839}"
"Upgraded in Jan 23, Vodafone then stopped the wrong direct debit, then transferred my case to a debt collection agency after id proved it was their fault. Terrible company, hours on the phone on hold and the cannot sort out a simple mistake they have made.","['upgraded', 'in', 'jan', '23', ',', 'vodafone', 'then', 'stopped', 'the', 'wrong', 'direct', 'debit', ',', 'then', 'transferred', 'my', 'case', 'to', 'a', 'debt', 'collection', 'agency', 'after', 'id', 'proved', 'it', 'was', 'their', 'fault', '.', 'terrible', 'company', ',', 'hours', 'on', 'the', 'phone', 'on', 'hold', 'and', 'the', 'can', 'not', 'sort', 'out', 'a', 'simple', 'mistake', 'they', 'have', 'made', '.']","{'neg': 0.287, 'neu': 0.713, 'pos': 0.0, 'compound': -0.9287}"
"Avoid at all costI went in to see what's on offer as I'm out of contract with EE. The polish man was not interested one bit. He was rude and kept on telling me there's nothing he can do. He even answered his phone and started speak in polish while he was talking to me, that's how interested he was in serving me.I'm glad I didn't join Vodafone, because if that's the kind of people they have working there, then can you imagine if I went in with a problem.","['avoid', 'at', 'all', 'costi', 'went', 'in', 'to', 'see', 'what', ""'s"", 'on', 'offer', 'as', 'i', ""'m"", 'out', 'of', 'contract', 'with', 'ee', '.', 'the', 'polish', 'man', 'was', 'not', 'interested', 'one', 'bit', '.', 'he', 'was', 'rude', 'and', 'kept', 'on', 'telling', 'me', 'there', ""'s"", 'nothing', 'he', 'can', 'do', '.', 'he', 'even', 'answered', 'his', 'phone', 'and', 'started', 'speak', 'in', 'polish', 'while', 'he', 'was', 'talking', 'to', 'me', ',', 'that', ""'s"", 'how', 'interested', 'he', 'was', 'in', 'serving', 'me.i', ""'m"", 'glad', 'i', 'did', ""n't"", 'join', 'vodafone', ',', 'because', 'if', 'that', ""'s"", 'the', 'kind', 'of', 'people', 'they', 'have', 'working', 'there', ',', 'then', 'can', 'you', 'imagine', 'if', 'i', 'went', 'in', 'with', 'a', 'problem', '.']","{'neg': 0.138, 'neu': 0.832, 'pos': 0.029, 'compound': -0.852}"
"Naz was very helpful, very knowledgable and very friendly.","['naz', 'was', 'very', 'helpful', ',', 'very', 'knowledgable', 'and', 'very', 'friendly', '.']","{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.764}"
Help with connection with data at Vodafone in Elgin,"['help', 'with', 'connection', 'with', 'data', 'at', 'vodafone', 'in', 'elgin']","{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
"Fantastic experience this morning from the guys at the Parkgate store, no problem too big, explained everything perfectly and even sorted me out a new laptop, big shoutout to James who sorted everything for me, cheers","['fantastic', 'experience', 'this', 'morning', 'from', 'the', 'guys', 'at', 'the', 'parkgate', 'store', ',', 'no', 'problem', 'too', 'big', ',', 'explained', 'everything', 'perfectly', 'and', 'even', 'sorted', 'me', 'out', 'a', 'new', 'laptop', ',', 'big', 'shoutout', 'to', 'james', 'who', 'sorted', 'everything', 'for', 'me', ',', 'cheers']","{'neg': 0.107, 'neu': 0.655, 'pos': 0.238, 'compound': 0.7906}"
Great customer service. Would recommend to my friends.,"['great', 'customer', 'service', '.', 'would', 'recommend', 'to', 'my', 'friends', '.']","{'neg': 0.0, 'neu': 0.34, 'pos': 0.66, 'compound': 0.8658}"
I was served by amin and junior. Excellent service delighted with the first class attention I recieve every time I come in. I cannot praise your staff highly enough they are a credit to your organisation.,"['i', 'was', 'served', 'by', 'amin', 'and', 'junior', '.', 'excellent', 'service', 'delighted', 'with', 'the', 'first', 'class', 'attention', 'i', 'recieve', 'every', 'time', 'i', 'come', 'in', '.', 'i', 'can', 'not', 'praise', 'your', 'staff', 'highly', 'enough', 'they', 'are', 'a', 'credit', 'to', 'your', 'organisation', '.']","{'neg': 0.072, 'neu': 0.691, 'pos': 0.237, 'compound': 0.7701}"
"James, Scott & Lucas all contributed to make my visit to the store worthwhile. The level of customer service they offered was brilliant and so rare these days","['james', ',', 'scott', '&', 'lucas', 'all', 'contributed', 'to', 'make', 'my', 'visit', 'to', 'the', 'store', 'worthwhile', '.', 'the', 'level', 'of', 'customer', 'service', 'they', 'offered', 'was', 'brilliant', 'and', 'so', 'rare', 'these', 'days']","{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.7351}"
"Worst of the worst company I've ever had to deal with for customer services. They keep over charging me by over double for my bill!! After many polite conversations with customer services, they are apologetic, but do not do anything to fix it! How can a company of this size get it so wrong?NEVER USE VODAFONE!!(this is my worst experience with a company, and I hardly ever complain about anything)","['worst', 'of', 'the', 'worst', 'company', 'i', ""'ve"", 'ever', 'had', 'to', 'deal', 'with', 'for', 'customer', 'services', '.', 'they', 'keep', 'over', 'charging', 'me', 'by', 'over', 'double', 'for', 'my', 'bill', '!', '!', 'after', 'many', 'polite', 'conversations', 'with', 'customer', 'services', ',', 'they', 'are', 'apologetic', ',', 'but', 'do', 'not', 'do', 'anything', 'to', 'fix', 'it', '!', 'how', 'can', 'a', 'company', 'of', 'this', 'size', 'get', 'it', 'so', 'wrong', '?', 'never', 'use', 'vodafone', '!', '!', '(', 'this', 'is', 'my', 'worst', 'experience', 'with', 'a', 'company', ',', 'and', 'i', 'hardly', 'ever', 'complain', 'about', 'anything', ')']","{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.9692}"
Went in store to fix my phone as the screen wasnt turning on. The guys in the atore were brilliant and it was fixed very quickly. Highly recommended this store for there efficiency,"['went', 'in', 'store', 'to', 'fix', 'my', 'phone', 'as', 'the', 'screen', 'wasnt', 'turning', 'on', '.', 'the', 'guys', 'in', 'the', 'atore', 'were', 'brilliant', 'and', 'it', 'was', 'fixed', 'very', 'quickly', '.', 'highly', 'recommended', 'this', 'store', 'for', 'there', 'efficiency']","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.8251}"
